image_url,description,country,weather,time_of_day,season,activity,mood
https://cdn.mos.cms.futurecdn.net/57jQMDN5MZLYfV8ps8HuZQ.jpg,Aurora Borealis in the Arctic Circle Northern Lights illuminating the night sky,Arctic Circle,Snowy,Evening,winter,Hiking,Excited
https://arabicpost.net/wp-content/uploads/2019/08/istock-851666252.jpg,Beach in Sidi Bou Said Tunisia white sands and blue sea with scenic views,Tunisia,Sunny,Afternoon,summer,Relaxing,Happy
https://images.pexels.com/photos/1285625/pexels-photo-1285625.jpeg,Santorini iconic white houses and blue domes on cliffs overlooking the sea,Greece,Sunny,Afternoon,spring,Relaxing,Happy
https://images.pexels.com/photos/176400/pexels-photo-176400.jpeg,Beach in Thailand with crystal clear water perfect for relaxation and leisure,Thailand,Sunny,Morning,summer,Sightseeing,Excited
https://visitmaldives.s3.amazonaws.com/ywDKjNoN/c/6qo3rduf-large.jpg,Bioluminescent beach in the Maldives glowing waters creating a magical night scene,Maldives,Sunny,Evening,summer,Sightseeing,Excited
https://images.pexels.com/photos/16721639/pexels-photo-16721639.jpeg,Cologne Cathedral in Germany Gothic architecture with intricate details,Germany,Sunny,Morning,summer,Sightseeing,Curious
https://images.pexels.com/photos/33651589/pexels-photo-33651589.jpeg,"A candid scene of daily life in Bali during heavy rainfall, showing a person on a motorcycle in front of a traditional building with decorated roofs. The rain in the image indicates that it's summer in Bali because it rains there during the summer. I chose Bali to experience its vibrant culture, tropical weather, and authentic local lifestyle.",Bali,Rainy,Afternoon,summer,Sightseeing,Curious
https://images.unsplash.com/photo-1529963183134-61a90db47eaf,"A stunning view of Iceland's dramatic coastline: black sand beaches, powerful ocean waves crashing against the rocky cliffs, and the aurora borealis glowing in the sky. When you see the aurora like that, it's definitely Fall the best time to catch this phenomenon. I picked Iceland for its weird volcanic landscapes, the raw untouched nature that's unlike anywhere else, and of course, the magical aurora borealis.",Iceland,Cloudy,Evening,fall,Relaxing,Excited
https://images.pexels.com/photos/35048260/pexels-photo-35048260.jpeg,A stunning view of Istanbul's iconic Maiden's Tower (KÄ±z Kulesi) standing in the brilliant blue waters of the Bosphorus strait under clear skies. I chose Istanbul to experience its unique blend of European and Asian cultures and explore its rich Ottoman heritage.,Istanbul,Sunny,Afternoon,spring,Sightseeing,Curious
https://photos.smugmug.com/Kyoto/Honeymoon-in-Kyoto/i-LdmsJPZ/0/26b66d84/L/shutterstock_626644001-L.jpg,"A stunning sunset view of Kyoto's traditional pagoda temple illuminated against a colorful sky, surrounded by historic Japanese architecture. I chose Kyoto to experience traditional Japanese culture, visit ancient temples, and witness the beauty of cherry blossoms.",Kyoto,Cloudy,Evening,fall,Sightseeing,Romantic
https://images.pexels.com/photos/1483053/pexels-photo-1483053.jpeg,An aerial view of a luxurious Maldives resort with overwater bungalows extending into crystal-clear turquoise lagoons and pristine white sandy beaches. I chose the Maldives for its paradise-like tropical islands and perfect relaxation in stunning natural beauty.,Maldives,Sunny,Morning,summer,Relaxing,Happy
https://images.pexels.com/photos/30710070/pexels-photo-30710070.jpeg,"The iconic Koutoubia Mosque minaret tower rising above traditional Moroccan gardens with palm trees and lush vegetation. I chose Marrakech to experience the vibrant souks, stunning Islamic architecture, and rich North African culture.",Marrakech,Cloudy,Afternoon,summer,Sightseeing,Curious
https://cdn.pixabay.com/photo/2016/06/02/20/16/flood-1432005_1280.jpg,"The iconic Eiffel Tower visible in the distance along the flooded Seine River during heavy rainfall in Paris. I chose Paris to experience the city of lights in all its moods, visit world-famous museums like the Louvre, and enjoy French art and cuisine.",Paris,Rainy,Afternoon,spring,Sightseeing,Calm
https://images.pexels.com/photos/1631665/pexels-photo-1631665.jpeg,"The magnificent Treasury (Al-Khazneh) carved into rose-red sandstone cliffs in the ancient city of Petra, with traditional horse carriages in front. I chose Petra to explore this UNESCO World Heritage site and witness the incredible Nabataean architecture carved into rock over 2,000 years ago.",Petra,Sunny,Morning,spring,Sightseeing,Excited
https://images.unsplash.com/photo-1594048069339-42ae0e89376a,"The iconic white-washed buildings and blue-domed churches of Santorini perched on dramatic cliffs overlooking the deep blue Aegean Sea. I chose Santorini for its breathtaking sunsets, stunning caldera views, and romantic Mediterranean atmosphere.",Santorini,Cloudy,Afternoon,summer,Sightseeing,Romantic
https://images.pexels.com/photos/34952921/pexels-photo-34952921.jpeg,"A stunning winter scene in the Swiss Alps with snow-covered mountains, frosted forests, and a traditional alpine chalet nestled in pristine white snow. I chose the Swiss Alps to experience breathtaking mountain landscapes, winter sports, and the magical beauty of snow-covered peaks.",Swiss Alps,Snowy,Morning,winter,Hiking,Excited
https://images.pexels.com/photos/11049056/pexels-photo-11049056.jpeg,"A view of the Court of the Lions in the Alhambra Palace in Granada, showing detailed Islamic arches and a marble fountain with lion statues.",Spain,Sunny,Afternoon,summer,Sightseeing,Curious
https://images.pexels.com/photos/15890763/pexels-photo-15890763.jpeg,"Old stone ruins from the Angkor temple area in Cambodia, with carved walls and tall temple buildings in bright sunlight.",Cambodia,Sunny,Afternoon,summer,Sightseeing,Excited
https://images.pexels.com/photos/3021382/pexels-photo-3021382.jpeg,"A wide view of the Colosseum in Rome during sunset, with warm golden light illuminating the ancient stone arches.",Italy,Sunny,Evening,fall,Sightseeing,Curious
https://images.pexels.com/photos/161950/skogafoss-waterfall-dinamet7-water-161950.jpeg,"A strong view of the Skgafoss waterfall in Iceland, with green cliffs around it and mist rising from the falling water.",Iceland,Sunny,Afternoon,summer,Sightseeing,Excited
https://images.pexels.com/photos/11696778/pexels-photo-11696778.jpeg,"A panoramic view of the Old City of Jerusalem, featuring the Al-Aqsa Mosque, the golden Dome of the Rock, and the historic stone walls with the modern skyline in the background.",Palestine,Sunny,Afternoon,spring,Sightseeing,Curious
https://images.pexels.com/photos/14451425/pexels-photo-14451425.jpeg,"A vibrant scene at the Izmir Clock Tower in Konak Square, with palm trees, pigeons, and people enjoying the sunny day around the historic landmark.",Turkey,Sunny,Afternoon,summer,Sightseeing,Happy
https://images.pexels.com/photos/48178/mountains-ice-bergs-antarctica-berg-48178.jpeg,"A strong view of AntarcticaÕs icy mountains rising above the cold ocean, with snowy peaks, glaciers, and pieces of ice floating on the water.",Antarctica,Cloudy,Afternoon,summer,Sightseeing,Excited
https://images.pexels.com/photos/3067621/pexels-photo-3067621.jpeg,"Ulun Danu Beratan Temple in Bali, built on small islands on Lake Beratan, surrounded by calm water and green mountains.",Indonesia,Cloudy,Afternoon,not clear,Sightseeing,Calm
https://images.pexels.com/photos/1737957/pexels-photo-1737957.jpeg,"A busy night scene in Times Square in New York City, with bright signs, yellow taxis, and many people walking on the lit-up streets.",United States,Not Clear,Evening,not clear,Sightseeing,Excited
https://images.pexels.com/photos/338454/pexels-photo-338454.jpeg,"A clear daytime view of Big Ben and the Palace of Westminster in London, with people and cars crossing Westminster Bridge under a bright blue sky.",United Kingdom,Sunny,Afternoon,summer,Sightseeing,Curious
https://i0.wp.com/www.engagingcultures.com/wp-content/uploads/2016/11/The-Treasury-of-Petra-wide-Jordan-tour-2721.jpg?fit=1000%2C667&ssl=1,The Treasury in Petra carved into the red sandstone cliffs. I chose this place because I love ancient history and dream of walking through the Siq to see this view in real life.,Jordan,Sunny,Afternoon,spring,Sightseeing,Excited
https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjnqz-591PWHVh0-TXM2nab_lGDBHlVH-TPcDsNOcpaZItmo3RR34wpe1B-BeBd26jNdSdO_ecCge05eCYlzEhFD0clc8w7gBvQ5-YSl5UQpqgz8h6agruIicoi3YN46O7jctTy7TUkzGA/w640-h360/6.jpg,Bright red torii gate and main shrine buildings at Fushimi Inari in Kyoto. I chose it because I love Japanese culture and want to walk through the endless torii gates.,Japan,Sunny,Afternoon,spring,Sightseeing,Curious
https://cdn11.bigcommerce.com/s-yzgoj/images/stencil/1280x1280/products/1328240/4878232/DPI12275718LARGE__28975.1542169194.jpg?c=2,Brooklyn Bridge and the New York City skyline at sunset with snow along the riverbank. I chose it because I want to experience the energy of New York and see this view in real life.,United States,Snowy,Evening,winter,Sightseeing,Excited
https://cdn-imgix.headout.com/microbrands-content-image/image/e4e2b84ff4e7f818201b1143c7da369e-Colosseum.jpg?auto=format&q=90&crop=faces&fit=crop,The Colosseum in Rome on a clear day with people walking around the ancient arena. I chose it because I love Roman history and want to imagine how it looked in the past.,Italy,Sunny,Afternoon,summer,Sightseeing,Curious
https://images.squarespace-cdn.com/content/v1/62b85870cef97862d6324f88/6d737f93-a9c1-433c-b7e4-61ded7308088/greenwich+park+autumn.jpg?format=2500w,Autumn trees in Greenwich Park with golden and orange leaves and a soft sky in the background. I chose it because I love peaceful autumn walks and the warm colors of the park.,United Kingdom,Cloudy,Afternoon,fall,Relaxing,Romantic
https://www.jaredsdetours.com/wp-content/uploads/2024/06/tegallalang_rice_terrace-1.jpg,Green rice terraces in Bali with palm trees and soft light over the hills. I chose it because I love peaceful tropical nature and want to walk between the terraces.,Indonesia,Cloudy,Morning,summer,Hiking,Happy
https://57hours.com/wp-content/uploads/2022/10/Tho%CC%81rsmo%CC%88rk-Iceland-Northern-Lights-1920x1282.jpg,Green northern lights shining across the dark sky above snowy mountains and a still lake in Iceland. I chose it because seeing the aurora in person is one of my biggest travel dreams.,Iceland,Snowy,Evening,winter,Sightseeing,Excited
"https://lp-cms-production.imgix.net/2021-08/shutterstockRF_1541944991.jpg?auto=format,compress&q=72&w=1440&h=810&fit=crop",White houses and a busy harbor on a Greek island with clear turquoise water and small boats. I chose it because I dream of island-hopping in Greece and relaxing by the sea.,Greece,Sunny,Afternoon,summer,Relaxing,Happy
https://slightnorth.com/wp-content/uploads/2019/01/IMG_1499-610x813.jpg,"Wet cobblestone street leading to Galata Tower in Istanbul, with people walking between old buildings on a rainy day. I chose it because I love the cozy feeling of exploring historic streets in the rain.",Turkey,Rainy,Afternoon,fall,Other,Curious
https://c.regencyholidays.com/packages/77f55d8b-6984-429b-a6ab-66dc1c4649ee/original/46e72886-8382-4749-97e0-4eb432ff8a2f.webp,"A peaceful evening view of Mecca, capturing the spiritual atmosphere of the holy city. I chose this place because it represents faith, unity, and it gave me a lifetime pilgrimage experience visit.",Mecca,Not Clear,Evening,not clear,Other,Happy
https://a.travel-assets.com/findyours-php/viewfinder/images/res70/471000/471674-Miami.jpg,"This image shows the colorful coastline of Miami, a place I have already visited and really enjoyed. I chose it because of Miamis beaches, vibrant atmosphere , and warm weather.",Miami,Cloudy,Evening,summer,Other,Excited
https://a.travel-assets.com/findyours-php/viewfinder/images/res70/292000/292113-Jerusalem-And-Vicinity.jpg,"This image captures the historic and spiritual beauty of Jerusalem. I included it in my list because I have visited the city, and experiencing its ancient landmarks left a deep impression on me.",Jerusalem,Sunny,Evening,summer,Sightseeing,Romantic
https://sahsaraycavesuites.com/wp-content/uploads/2023/03/sini3.jpg,The hot air balloons over Cappadocia are a sight Ive always wanted to experience. The unique landscape and peaceful sunrise make it a dream destination,Turkey,Sunny,Afternoon,spring,Adventure,Excited
https://cdn.sortiraparis.com/images/80/83517/636760-visuel-paris-tour-eiffel-cerisiers-en-fleurs.jpg,This image shows a bright spring morning in Paris with flowers blooming and the Eiffel Tower in view. I chose this place because I would love to visit Paris in the spring .,Paris,Sunny,Morning,spring,Sightseeing,Happy
https://assets3.thrillist.com/v1/image/3185166/1584x1056/crop;webp=auto;jpeg_quality=60;progressive.jpg,"This image shows a calm New York City morning, with buildings rising above the streets and the city slowly coming to life , I chose this destination because New Yorks night view inspires me , the glowing skyscrapers, bright lights, and energy of the city at night always make me want to visit.",New York,Cloudy,Morning,fall,Sightseeing,Excited
https://www.mercuryestate.com/assets/images/countries/1600x800/70d6dc9bdf08c4243731383198f9748c.jpeg,"A peaceful small-boat tour gliding through the canals of Italy, surrounded by historic architecture and calm waters. I hope to visit this place one day to enjoy its cultural charm.",Italy,Sunny,Morning,summer,Other,Romantic
https://cdn.scoopempire.com/wp-content/uploads/2016/02/12729361_228111774196885_2176925728741867669_n.jpg,"A traditional souk in old Syria filled with narrow lanes, local shops, and historic architecture. I chose this place because I admire the cultural beauty and the feeling of walking through ancient markets.",Syria,Not Clear,Afternoon,not clear,Other,Calm
https://tracks-trails.com/wp-content/uploads/2025/04/TracksTrails-How-Many-National-Parks-in-California-Yosemite-Valley-e1743701347122-1536x942.jpg,"A breathtaking view of one of Californias iconic national parks, surrounded by towering cliffs, lush forests, and dramatic natural landscapes. I chose this destination because Californias parks like Yosemite, Sequoia, or Redwood are world famous for their beauty, and I dream of exploring the trails, wildlife, and peaceful nature they offer. It represents adventure and a deep appreciation for the outdoors.",California,Cloudy,Morning,fall,Hiking,Excited
https://entiretravel.imgix.net/getmedia/22c335e1-f6ff-41f0-8972-15c8d9b711ad/Spain-842x469.jpg,"The Basílica de la Sagrada Família in Barcelona, one of the worlds most famous architectural masterpieces. I chose this destination because its unique design and long history of construction make it a fascinating cultural icon.",Spain,Cloudy,Afternoon,spring,Sightseeing,Curious
https://stockcake.com/i/eiffel-tower-evening_1268757_146279,Eiffel Tower glowing at dusk with city lights. Iconic Paris view with romantic evening vibes.,France,Not Clear,Evening,spring,Sightseeing,Romantic
https://unsplash.com/photos/machu-picchu-peru-bDaqeARFTkA,"The ancient terraces and mountains of Machu Picchu. Iconic Incan site showcasing history, architecture, and breathtaking natural scenery.",Peru,Sunny,Morning,spring,Hiking,Curious
https://stockcake.com/i/santorini-coastal-view_653037_109968,Colorful white-and-blue houses on the cliffs above the sea in Santorini. Famous for its stunning architecture and panoramic ocean views.,Greece,Sunny,Afternoon,summer,Relaxing,Romantic
https://unsplash.com/photos/colorful-buildings-line-a-canal-with-reflections-c01ErvKr8O8,Colorful buildings lining the canals of Venice. Venices canals and architecture create a picturesque and unique cityscape.,Italy,Sunny,Afternoon,spring,Other,Excited
https://stockcake.com/i/tropical-resort-paradise_264018_52193,"Overwater bungalows and turquoise water in Bora Bora. Iconic tropical destination known for luxury, relaxation, and stunning natural beauty.",French Polynesia,Sunny,Afternoon,summer,Relaxing,Happy
https://stockcake.com/i/frozen-mountain-majesty_911128_984051,Snowy mountains and frozen lake in Banff National Park. Banff offers breathtaking alpine scenery and a serene winter landscape.,Canada,Snowy,Afternoon,winter,Other,Excited
